id_solicitud,edad,antiguedad_negocio_anios,ingreso_mensual,monto_solicitado,deuda_actual,tiene_historial_crediticio,canal,region,es_mujer_emprendedora,incumplio
SOL-005549,52,0.2,3177.0,5802.0,3715.0,0,digital,lima,1,0
SOL-005550,53,15.6,5935.0,21450.0,15560.0,1,presencial,arequipa,1,0
SOL-005551,64,3.2,5257.0,14501.0,8614.0,1,presencial,lima,1,0
SOL-005552,53,5.8,11040.0,45101.0,3787.0,1,presencial,trujillo,1,0
SOL-005553,50,7.8,5599.0,14864.0,320.0,1,presencial,arequipa,1,0
SOL-005554,47,5.4,3601.0,9464.0,4642.0,1,presencial,lima,1,0
SOL-005555,30,4.0,2010.0,5486.0,1794.0,0,digital,arequipa,1,0
SOL-005556,38,4.1,1983.0,7164.0,1898.0,0,digital,lima,1,0
SOL-005557,37,1.1,7499.0,14106.0,8891.0,1,presencial,lima,0,0
SOL-005558,31,6.0,9535.0,23437.0,404.0,0,presencial,trujillo,0,0
SOL-005559,28,2.1,4516.0,10073.0,3418.0,0,digital,arequipa,1,1
SOL-005560,57,10.0,738.0,1921.0,252.0,0,presencial,arequipa,0,0
SOL-005561,19,7.3,833.0,3520.0,854.0,1,digital,trujillo,1,0
SOL-005562,30,1.8,3813.0,12801.0,1402.0,0,presencial,lima,0,1
SOL-005563,50,1.7,3510.0,10390.0,2053.0,1,presencial,lima,0,0
SOL-005564,38,16.0,3867.0,6960.0,2120.0,1,presencial,lima,0,0
SOL-005565,37,0.2,5137.0,16369.0,3018.0,0,digital,lima,1,0
SOL-005566,54,3.4,7151.0,27718.0,12780.0,1,presencial,lima,1,0
SOL-005567,37,0.6,2934.0,7391.0,1598.0,0,digital,lima,1,0
SOL-005568,36,11.0,1733.0,7277.0,3334.0,1,presencial,arequipa,1,0
SOL-005569,57,4.9,2020.0,5029.0,36.0,1,presencial,lima,1,0
SOL-005570,40,1.6,2775.0,5265.0,1052.0,1,digital,arequipa,1,0
SOL-005571,43,5.5,4754.0,18854.0,178.0,1,presencial,trujillo,1,0
SOL-005572,43,15.2,2032.0,6408.0,3176.0,1,presencial,trujillo,1,0
SOL-005573,47,7.3,5396.0,16199.0,4302.0,1,presencial,lima,0,0
SOL-005574,29,5.6,1077.0,4598.0,713.0,0,digital,trujillo,0,0
SOL-005575,25,1.5,958.0,3791.0,424.0,1,presencial,trujillo,0,0
SOL-005576,51,10.4,2428.0,10871.0,4378.0,0,presencial,lima,1,0
SOL-005577,40,1.0,5472.0,19394.0,5939.0,0,digital,lima,0,0
SOL-005578,19,5.3,5913.0,18903.0,2677.0,0,digital,lima,1,0
SOL-005579,38,1.4,1169.0,3589.0,4790.0,0,digital,arequipa,1,0
SOL-005580,51,3.9,1216.0,3044.0,701.0,0,digital,arequipa,1,0
SOL-005581,20,3.7,3980.0,7804.0,337.0,0,digital,lima,1,0
SOL-005582,42,22.6,3044.0,12048.0,6476.0,0,presencial,arequipa,0,0
SOL-005583,41,4.0,7789.0,11065.0,3679.0,1,presencial,lima,1,0
SOL-005584,50,4.8,3946.0,16385.0,1116.0,1,digital,lima,1,0
SOL-005585,44,3.2,4315.0,9552.0,6432.0,0,digital,trujillo,1,0
SOL-005586,22,0.5,1748.0,3744.0,2071.0,0,digital,trujillo,0,0
SOL-005587,47,6.9,4821.0,6855.0,2077.0,1,presencial,arequipa,0,0
SOL-005588,68,9.3,10922.0,27480.0,4362.0,1,presencial,lima,1,0
SOL-005589,36,2.4,4121.0,6904.0,7102.0,1,presencial,lima,1,0
SOL-005590,43,4.4,3739.0,7374.0,3503.0,1,presencial,lima,1,0
SOL-005591,49,5.6,3052.0,10785.0,5270.0,1,presencial,lima,0,0
SOL-005592,25,7.1,1165.0,3131.0,881.0,0,digital,lima,1,0
SOL-005593,62,8.9,2161.0,3099.0,487.0,1,presencial,trujillo,1,0
SOL-005594,38,1.4,2407.0,5734.0,2850.0,1,presencial,arequipa,1,1
SOL-005595,28,15.9,1628.0,2310.0,2188.0,1,presencial,lima,0,0
SOL-005596,37,7.3,1715.0,7267.0,1109.0,1,presencial,lima,1,0
SOL-005597,39,3.8,750.0,3051.0,567.0,0,digital,lima,1,0
SOL-005598,34,8.6,2548.0,6358.0,718.0,1,presencial,lima,0,0
SOL-005599,46,12.1,5438.0,11667.0,663.0,1,presencial,arequipa,1,0
SOL-005600,49,4.8,3247.0,5622.0,5009.0,0,presencial,lima,1,0
SOL-005601,30,4.4,3254.0,11669.0,669.0,0,presencial,trujillo,1,0
SOL-005602,37,2.1,5703.0,10113.0,6597.0,1,presencial,lima,1,1
SOL-005603,36,2.8,6448.0,22411.0,11898.0,1,digital,lima,1,0
SOL-005604,40,6.0,8738.0,19231.0,11906.0,1,digital,trujillo,1,0
SOL-005605,37,4.4,4126.0,15105.0,6709.0,1,presencial,lima,1,0
SOL-005606,45,4.3,3306.0,8659.0,7699.0,1,presencial,lima,1,0
SOL-005607,40,13.9,3088.0,5633.0,209.0,1,presencial,arequipa,0,0
SOL-005608,51,6.4,5205.0,11763.0,7044.0,1,presencial,lima,1,0
SOL-005609,49,6.4,3529.0,12490.0,3440.0,1,presencial,lima,0,0
SOL-005610,28,6.1,2475.0,8721.0,2380.0,1,digital,lima,1,0
SOL-005611,48,9.6,3659.0,11897.0,4968.0,1,presencial,lima,1,0
SOL-005612,27,4.1,1642.0,3944.0,245.0,1,digital,lima,1,1
SOL-005613,48,2.9,1138.0,3834.0,2991.0,1,presencial,lima,1,0
SOL-005614,48,7.3,2703.0,4138.0,3342.0,1,presencial,arequipa,0,0
SOL-005615,69,10.4,8167.0,26733.0,451.0,1,presencial,trujillo,1,0
SOL-005616,39,7.2,7970.0,30461.0,11621.0,1,presencial,lima,0,0
SOL-005617,41,8.6,6240.0,11410.0,409.0,0,presencial,lima,0,0
SOL-005618,25,2.7,2073.0,8149.0,3836.0,1,digital,lima,1,0
SOL-005619,32,3.2,2537.0,10669.0,4604.0,1,presencial,lima,0,0
SOL-005620,38,6.1,8909.0,38959.0,1839.0,1,presencial,lima,1,0
SOL-005621,50,3.8,2179.0,3254.0,187.0,1,presencial,arequipa,1,0
SOL-005622,51,12.3,3907.0,16317.0,5085.0,1,presencial,lima,1,0
SOL-005623,46,7.4,9215.0,14713.0,636.0,0,presencial,lima,0,0
SOL-005624,40,4.0,4082.0,10516.0,2636.0,0,presencial,arequipa,0,1
SOL-005625,38,2.5,3286.0,10187.0,9628.0,1,presencial,trujillo,0,0
SOL-005626,33,10.2,6996.0,14603.0,4966.0,1,presencial,lima,0,0
SOL-005627,26,1.2,2782.0,6866.0,4956.0,0,digital,lima,1,1
SOL-005628,19,3.9,2967.0,12506.0,7180.0,1,digital,trujillo,0,1
SOL-005629,58,6.4,8414.0,16346.0,18108.0,0,presencial,lima,0,0
SOL-005630,63,2.8,1019.0,3129.0,1025.0,1,presencial,arequipa,0,0
SOL-005631,22,4.9,4613.0,18284.0,1539.0,0,presencial,arequipa,1,0
SOL-005632,46,11.2,2570.0,5519.0,6232.0,1,presencial,lima,0,0
SOL-005633,46,1.8,3437.0,14775.0,8318.0,1,presencial,lima,1,0
SOL-005634,45,10.1,4059.0,18015.0,3309.0,0,presencial,lima,0,0
SOL-005635,36,6.1,2694.0,5994.0,1266.0,1,presencial,lima,0,0
SOL-005636,43,1.9,3017.0,8648.0,4312.0,1,digital,lima,1,1
SOL-005637,48,1.7,4677.0,6711.0,655.0,1,presencial,arequipa,1,0
SOL-005638,43,3.4,2978.0,13039.0,1926.0,0,digital,arequipa,1,0
SOL-005639,35,3.6,4056.0,7405.0,13826.0,1,presencial,trujillo,0,1
SOL-005640,28,5.0,3601.0,9817.0,248.0,1,presencial,trujillo,0,0
SOL-005641,48,7.8,3638.0,12679.0,1317.0,1,presencial,arequipa,0,0
SOL-005642,21,0.2,2792.0,9539.0,2119.0,1,digital,lima,0,0
SOL-005643,44,4.3,1641.0,5617.0,271.0,0,digital,lima,1,0
SOL-005644,20,14.4,7409.0,10766.0,4189.0,1,presencial,arequipa,0,0
SOL-005645,38,4.0,3651.0,13421.0,3008.0,0,presencial,arequipa,1,1
SOL-005646,36,7.1,3103.0,11520.0,3474.0,0,presencial,lima,1,0
SOL-005647,39,1.1,4702.0,14532.0,5138.0,1,presencial,arequipa,1,1
SOL-005648,46,1.6,3606.0,13224.0,2087.0,1,presencial,lima,1,0
SOL-005649,47,3.3,7304.0,10239.0,12629.0,1,presencial,lima,1,0
SOL-005650,50,11.5,6095.0,11674.0,4873.0,0,presencial,trujillo,0,0
SOL-005651,40,2.1,2812.0,4584.0,245.0,1,digital,lima,1,0
SOL-005652,41,7.3,6237.0,14781.0,29365.0,0,presencial,lima,0,1
SOL-005653,66,3.7,4326.0,8787.0,4709.0,0,presencial,arequipa,1,0
SOL-005654,58,2.2,2100.0,4151.0,424.0,1,presencial,arequipa,0,0
SOL-005655,40,4.6,6080.0,16420.0,8226.0,1,presencial,lima,1,0
SOL-005656,41,7.7,1425.0,4750.0,1316.0,1,presencial,arequipa,0,0
SOL-005657,28,8.6,450.0,1388.0,148.0,0,digital,lima,1,0
SOL-005658,36,3.4,3852.0,15387.0,13645.0,1,digital,arequipa,1,0
SOL-005659,32,7.3,4821.0,12635.0,83.0,1,presencial,lima,1,0
SOL-005660,23,4.0,3259.0,8682.0,1744.0,1,digital,trujillo,1,0
SOL-005661,19,6.0,7884.0,11299.0,7785.0,1,presencial,arequipa,1,1
SOL-005662,39,2.8,3779.0,14196.0,2846.0,0,presencial,lima,1,0
SOL-005663,55,3.1,3144.0,10271.0,883.0,1,presencial,lima,1,0
SOL-005664,41,2.3,5792.0,10368.0,23596.0,1,presencial,lima,0,0
SOL-005665,42,3.9,2641.0,5266.0,89.0,1,presencial,arequipa,1,0
SOL-005666,35,7.7,2367.0,4570.0,3733.0,0,digital,arequipa,1,0
SOL-005667,32,13.2,4365.0,11625.0,83.0,0,presencial,arequipa,1,0
SOL-005668,32,7.7,3185.0,4834.0,1572.0,1,digital,trujillo,1,0
SOL-005669,53,7.0,3219.0,12277.0,1907.0,1,presencial,lima,1,0
SOL-005670,35,3.9,2076.0,4954.0,2168.0,0,digital,arequipa,1,0
SOL-005671,54,9.3,2138.0,9082.0,415.0,1,presencial,lima,0,0
SOL-005672,46,24.2,1779.0,3989.0,5097.0,0,digital,arequipa,1,0
SOL-005673,50,6.3,9857.0,24994.0,4187.0,1,presencial,lima,1,0
SOL-005674,35,7.6,3334.0,14186.0,766.0,1,presencial,arequipa,1,0
SOL-005675,39,6.4,4223.0,8118.0,2523.0,0,presencial,lima,0,0
SOL-005676,53,13.8,1234.0,4963.0,2121.0,1,digital,lima,1,0
SOL-005677,46,4.9,14514.0,27134.0,13023.0,1,presencial,lima,0,0
SOL-005678,45,3.0,2446.0,7181.0,5818.0,1,presencial,trujillo,0,0
SOL-005679,23,6.6,1454.0,5975.0,1524.0,0,digital,lima,1,1
SOL-005680,42,3.0,3708.0,7028.0,4270.0,1,presencial,lima,1,0
SOL-005681,40,5.0,1685.0,2555.0,4382.0,1,digital,lima,0,1
SOL-005682,43,5.5,4628.0,9914.0,5616.0,1,presencial,lima,1,1
SOL-005683,37,7.2,1744.0,3859.0,487.0,1,presencial,trujillo,1,0
SOL-005684,40,5.7,6914.0,18405.0,7828.0,1,presencial,trujillo,0,0
SOL-005685,56,1.3,6240.0,23124.0,5003.0,1,presencial,trujillo,0,0
SOL-005686,50,7.8,3599.0,5573.0,1542.0,0,presencial,trujillo,1,0
SOL-005687,49,6.8,1618.0,5134.0,2163.0,1,presencial,lima,1,0
SOL-005688,48,10.7,2509.0,9154.0,2153.0,1,presencial,lima,1,0
SOL-005689,19,1.7,2768.0,10801.0,1523.0,1,digital,arequipa,0,0
SOL-005690,35,0.2,1428.0,6278.0,125.0,0,digital,arequipa,1,0
SOL-005691,55,8.2,2220.0,8788.0,3816.0,1,presencial,lima,1,0
SOL-005692,40,8.0,6605.0,11360.0,18129.0,1,presencial,arequipa,1,0
SOL-005693,54,7.7,4149.0,8069.0,3217.0,1,presencial,lima,0,0
SOL-005694,38,0.2,2857.0,10382.0,2217.0,0,digital,lima,1,0
SOL-005695,41,15.4,3525.0,7249.0,2245.0,1,digital,lima,1,1
SOL-005696,44,0.5,3515.0,7613.0,3878.0,1,presencial,trujillo,0,0
SOL-005697,53,1.2,3711.0,14964.0,3609.0,1,presencial,arequipa,1,0
SOL-005698,19,0.5,3396.0,9614.0,8573.0,0,digital,lima,0,1
SOL-005699,32,7.2,4081.0,10734.0,7242.0,1,digital,trujillo,0,0
SOL-005700,51,11.2,4959.0,14157.0,2599.0,1,presencial,trujillo,1,0
SOL-005701,35,4.1,5726.0,12573.0,199.0,1,digital,lima,0,1
SOL-005702,55,7.8,3877.0,6480.0,6738.0,0,presencial,arequipa,0,0
SOL-005703,41,3.1,1900.0,8416.0,3157.0,1,presencial,lima,1,0
SOL-005704,26,1.0,4718.0,10875.0,246.0,0,digital,lima,1,0
SOL-005705,25,1.5,3370.0,10067.0,2266.0,1,presencial,lima,0,0
SOL-005706,40,7.8,2566.0,4059.0,2683.0,0,presencial,lima,1,0
SOL-005707,38,9.1,3881.0,7228.0,336.0,0,digital,lima,1,1
SOL-005708,40,0.3,3249.0,5577.0,1573.0,0,digital,lima,1,0
SOL-005709,28,3.0,1969.0,3069.0,113.0,0,presencial,lima,0,0
SOL-005710,56,3.8,5425.0,18543.0,4633.0,0,presencial,arequipa,0,0
SOL-005711,21,0.6,7101.0,10314.0,2611.0,0,digital,arequipa,0,0
SOL-005712,42,6.7,4529.0,12755.0,7110.0,1,presencial,lima,1,0
SOL-005713,26,2.6,2345.0,8117.0,4207.0,1,digital,lima,0,1
SOL-005714,37,10.2,1125.0,2841.0,5260.0,1,digital,lima,1,0
SOL-005715,44,3.1,11121.0,20747.0,16732.0,1,presencial,trujillo,0,0
SOL-005716,50,9.3,2925.0,6121.0,7212.0,1,presencial,trujillo,0,0
SOL-005717,52,0.2,1288.0,2417.0,819.0,0,digital,lima,1,1
SOL-005718,36,1.9,2838.0,6572.0,1652.0,0,digital,arequipa,1,1
SOL-005719,37,5.9,6466.0,16193.0,5487.0,1,presencial,arequipa,1,0
SOL-005720,48,6.7,7278.0,19138.0,3390.0,1,presencial,trujillo,1,0
SOL-005721,53,11.3,1889.0,3951.0,2931.0,1,digital,lima,0,0
SOL-005722,50,6.6,3636.0,7730.0,1203.0,1,presencial,lima,1,0
SOL-005723,53,6.6,3828.0,12947.0,1177.0,1,presencial,arequipa,0,0
SOL-005724,19,1.0,4452.0,6551.0,1224.0,1,digital,lima,1,0
SOL-005725,36,1.3,3647.0,10097.0,4837.0,0,digital,lima,1,0
SOL-005726,29,2.2,3084.0,13201.0,954.0,0,digital,lima,0,0
SOL-005727,36,5.3,6159.0,23161.0,1891.0,1,presencial,lima,1,0
SOL-005728,43,4.9,1885.0,4584.0,592.0,1,presencial,arequipa,0,0
SOL-005729,33,5.2,3335.0,10340.0,78.0,1,digital,arequipa,0,0
SOL-005730,36,12.1,4295.0,19087.0,2357.0,1,presencial,lima,1,0
SOL-005731,45,5.4,3729.0,13501.0,5944.0,1,presencial,trujillo,1,0
SOL-005732,30,7.0,2353.0,7595.0,3384.0,0,digital,lima,1,0
SOL-005733,40,1.3,2873.0,9003.0,4251.0,1,digital,trujillo,0,0
SOL-005734,35,11.5,1992.0,8311.0,3541.0,0,digital,lima,1,0
SOL-005735,47,5.3,15807.0,31675.0,25669.0,1,presencial,trujillo,0,0
SOL-005736,43,11.4,5432.0,17349.0,3459.0,1,digital,trujillo,0,0
SOL-005737,49,4.5,6757.0,16795.0,11231.0,1,presencial,trujillo,1,0
SOL-005738,32,2.4,2034.0,5800.0,526.0,0,digital,trujillo,0,0
SOL-005739,19,1.8,1629.0,2482.0,1651.0,0,digital,lima,1,0
SOL-005740,49,2.3,3428.0,13229.0,941.0,1,presencial,arequipa,1,0
SOL-005741,22,8.2,2843.0,5604.0,1364.0,0,digital,arequipa,1,1
SOL-005742,42,3.0,1802.0,5666.0,4697.0,1,presencial,lima,0,0
SOL-005743,36,5.0,3439.0,14658.0,2239.0,0,digital,trujillo,1,0
SOL-005744,47,0.5,4703.0,10338.0,2244.0,0,digital,lima,0,0
SOL-005745,52,13.7,838.0,2025.0,1660.0,1,digital,lima,1,0
SOL-005746,33,9.9,2397.0,6374.0,1021.0,1,presencial,trujillo,0,0
SOL-005747,29,9.5,7248.0,22370.0,10137.0,0,presencial,lima,0,0
SOL-005748,36,4.3,3254.0,6877.0,3616.0,0,digital,lima,0,0
SOL-005749,35,3.3,1708.0,6301.0,1397.0,1,digital,lima,1,0
SOL-005750,19,2.0,3927.0,13164.0,1463.0,1,digital,arequipa,1,0
SOL-005751,43,12.9,2810.0,4746.0,9020.0,1,presencial,trujillo,1,0
SOL-005752,50,1.6,3385.0,10087.0,1535.0,1,presencial,lima,1,0
SOL-005753,19,6.3,1482.0,3728.0,4037.0,0,digital,arequipa,0,1
SOL-005754,21,1.5,2703.0,6722.0,4012.0,1,digital,arequipa,1,0
SOL-005755,36,2.1,6499.0,28905.0,12715.0,0,presencial,arequipa,1,0
SOL-005756,41,4.2,2986.0,7934.0,3265.0,1,presencial,arequipa,0,0
SOL-005757,51,4.2,5354.0,7894.0,17659.0,1,presencial,trujillo,1,0
SOL-005758,39,6.9,3730.0,9326.0,14897.0,1,presencial,lima,0,1
SOL-005759,44,10.5,6708.0,21859.0,4898.0,0,presencial,lima,1,0
SOL-005760,68,4.8,3009.0,9136.0,1458.0,1,presencial,arequipa,1,0
SOL-005761,32,1.2,8592.0,14082.0,8547.0,0,presencial,lima,0,0
SOL-005762,25,1.3,3819.0,7338.0,2666.0,1,digital,lima,1,0
SOL-005763,39,3.1,3042.0,11514.0,7278.0,0,digital,lima,0,0
SOL-005764,43,2.3,3100.0,4410.0,4807.0,0,digital,lima,1,0
SOL-005765,48,7.9,3006.0,6357.0,687.0,1,presencial,trujillo,1,0
SOL-005766,63,6.7,2907.0,12908.0,639.0,1,presencial,lima,1,0
SOL-005767,46,8.8,4387.0,15058.0,5050.0,1,presencial,arequipa,1,0
SOL-005768,21,0.8,2052.0,4435.0,4883.0,1,presencial,arequipa,0,1
SOL-005769,44,10.0,2799.0,5602.0,1115.0,1,presencial,lima,1,0
SOL-005770,26,0.2,1646.0,4430.0,2377.0,1,digital,lima,1,0
SOL-005771,47,5.9,3607.0,12268.0,6448.0,0,digital,lima,0,0
SOL-005772,43,10.0,3636.0,7018.0,5506.0,0,digital,lima,1,0
SOL-005773,26,1.0,7400.0,27518.0,1217.0,1,presencial,lima,0,0
SOL-005774,58,0.7,3216.0,4920.0,1959.0,1,presencial,arequipa,1,1
SOL-005775,53,4.9,2515.0,5033.0,1552.0,1,presencial,lima,0,0
SOL-005776,39,3.9,1783.0,5759.0,3193.0,1,presencial,lima,1,1
SOL-005777,31,0.3,3085.0,11073.0,1704.0,0,digital,lima,1,1
SOL-005778,58,0.7,7914.0,27571.0,1895.0,0,presencial,lima,1,0
SOL-005779,19,8.5,2577.0,5699.0,4367.0,1,digital,lima,1,0
SOL-005780,48,2.0,3881.0,10071.0,1291.0,1,presencial,trujillo,1,0
SOL-005781,44,21.1,2671.0,4051.0,261.0,1,digital,lima,1,0
SOL-005782,31,0.5,3058.0,4286.0,1799.0,1,digital,lima,0,0
SOL-005783,50,2.3,6428.0,17298.0,450.0,1,presencial,arequipa,1,0
SOL-005784,33,0.2,7268.0,22417.0,117.0,0,digital,arequipa,0,0
SOL-005785,34,2.0,4960.0,19570.0,6732.0,1,presencial,arequipa,1,0
SOL-005786,23,1.0,3593.0,15753.0,3333.0,0,digital,lima,1,1
SOL-005787,40,3.5,2366.0,7707.0,10814.0,0,digital,arequipa,1,1
SOL-005788,25,6.0,2533.0,9958.0,1234.0,0,digital,lima,1,0
SOL-005789,19,1.8,2516.0,4540.0,7518.0,1,digital,arequipa,0,1
SOL-005790,44,7.5,3164.0,12440.0,4513.0,1,presencial,lima,1,1
SOL-005791,26,12.4,2863.0,6257.0,1504.0,1,digital,arequipa,0,0
SOL-005792,19,2.7,3708.0,9901.0,983.0,1,digital,arequipa,1,0
SOL-005793,44,3.6,3956.0,5800.0,4529.0,1,presencial,arequipa,1,0
SOL-005794,51,2.3,3308.0,9431.0,1053.0,1,presencial,lima,1,0
SOL-005795,32,3.6,2861.0,9782.0,3215.0,0,digital,arequipa,0,0
SOL-005796,31,12.8,2324.0,5070.0,711.0,1,presencial,arequipa,1,0
SOL-005797,48,5.0,5812.0,22707.0,1194.0,0,presencial,lima,0,0
SOL-005798,43,6.1,2161.0,9230.0,134.0,0,digital,lima,1,0
SOL-005799,67,5.2,2099.0,6652.0,2203.0,0,presencial,lima,1,0
SOL-005800,59,4.9,4866.0,10494.0,4081.0,1,presencial,lima,0,0
SOL-005801,32,20.4,4994.0,17910.0,978.0,1,presencial,arequipa,0,0
SOL-005802,52,6.6,2448.0,5663.0,1852.0,1,presencial,lima,0,0
SOL-005803,35,7.7,3706.0,7059.0,448.0,0,digital,arequipa,1,0
SOL-005804,30,7.2,5322.0,12156.0,4827.0,1,presencial,arequipa,0,0
SOL-005805,46,5.1,10689.0,29512.0,8339.0,1,presencial,arequipa,1,0
SOL-005806,53,0.2,2371.0,4978.0,3855.0,0,digital,arequipa,0,0
SOL-005807,45,1.7,2605.0,6371.0,287.0,0,digital,arequipa,1,0
SOL-005808,21,11.0,1954.0,5132.0,28.0,1,digital,lima,0,0
SOL-005809,43,1.1,4948.0,18490.0,13775.0,1,presencial,lima,1,0
SOL-005810,37,1.4,2673.0,10849.0,3332.0,0,digital,trujillo,0,0
SOL-005811,24,3.0,6398.0,25318.0,2554.0,1,presencial,trujillo,0,0
SOL-005812,24,9.7,3054.0,6105.0,7954.0,1,presencial,lima,0,0
SOL-005813,34,11.3,3424.0,13389.0,15360.0,0,digital,trujillo,1,1
SOL-005814,34,0.2,2368.0,8017.0,3134.0,0,digital,trujillo,1,0
SOL-005815,23,4.6,1468.0,3137.0,1112.0,1,presencial,lima,0,0
SOL-005816,36,7.9,3714.0,9529.0,627.0,1,digital,arequipa,1,0
SOL-005817,55,3.2,1542.0,3810.0,870.0,1,presencial,arequipa,0,1
SOL-005818,41,7.6,3523.0,9685.0,593.0,1,presencial,lima,1,0
SOL-005819,44,4.4,3552.0,14276.0,4614.0,1,presencial,lima,1,0
SOL-005820,49,17.3,3811.0,10198.0,21277.0,1,presencial,lima,1,0
SOL-005821,37,1.8,2746.0,4310.0,3937.0,1,digital,arequipa,1,0
SOL-005822,19,6.9,2732.0,10069.0,7125.0,0,digital,lima,1,1
SOL-005823,22,2.2,3236.0,12426.0,2365.0,1,digital,arequipa,1,1
SOL-005824,39,5.8,3617.0,11481.0,4564.0,1,presencial,arequipa,0,0
SOL-005825,34,1.9,14916.0,42852.0,9375.0,1,presencial,arequipa,1,0
SOL-005826,59,7.7,3203.0,12151.0,321.0,0,presencial,lima,0,0
SOL-005827,39,9.1,1419.0,2084.0,43.0,1,digital,lima,1,0
SOL-005828,31,1.6,1839.0,5905.0,9549.0,0,presencial,lima,1,0
SOL-005829,41,2.9,5390.0,23452.0,2441.0,1,presencial,lima,1,0
SOL-005830,44,8.4,1171.0,4523.0,874.0,1,digital,lima,1,0
SOL-005831,25,2.4,1428.0,3219.0,49.0,1,digital,lima,0,0
SOL-005832,52,4.8,1893.0,8035.0,1201.0,0,presencial,lima,1,0
SOL-005833,58,2.1,4855.0,9844.0,8293.0,1,presencial,arequipa,1,0
SOL-005834,56,10.8,7646.0,23668.0,12037.0,1,presencial,lima,1,0
SOL-005835,45,1.9,2343.0,7820.0,2153.0,1,presencial,lima,0,0
SOL-005836,57,4.8,4767.0,7177.0,8598.0,0,presencial,trujillo,0,0
SOL-005837,26,1.7,680.0,1220.0,318.0,1,digital,lima,1,0
SOL-005838,70,8.7,2599.0,8024.0,6981.0,0,presencial,trujillo,1,0
SOL-005839,46,20.6,5236.0,10267.0,36325.0,1,presencial,arequipa,1,0
SOL-005840,56,1.3,3254.0,8784.0,7586.0,1,presencial,lima,0,0
SOL-005841,39,3.2,6418.0,23028.0,4880.0,1,presencial,trujillo,1,0
SOL-005842,48,4.0,1198.0,4000.0,421.0,0,presencial,trujillo,1,0
SOL-005843,49,1.8,2612.0,10736.0,467.0,1,presencial,arequipa,0,0
SOL-005844,33,5.2,4844.0,20614.0,4228.0,0,presencial,lima,1,0
SOL-005845,32,9.2,4812.0,20559.0,866.0,1,presencial,lima,0,0
SOL-005846,30,4.6,3506.0,9173.0,3960.0,0,digital,lima,1,0
SOL-005847,44,6.2,2985.0,5307.0,2351.0,1,digital,arequipa,0,0
SOL-005848,23,3.0,2111.0,7321.0,725.0,0,presencial,lima,1,0
SOL-005849,39,7.9,2553.0,10848.0,2498.0,1,presencial,lima,1,0
SOL-005850,46,4.4,8936.0,33820.0,9692.0,0,digital,lima,1,0
SOL-005851,19,0.5,1392.0,4957.0,1982.0,0,digital,lima,1,1
SOL-005852,46,3.8,1283.0,4988.0,1073.0,0,digital,lima,1,1
SOL-005853,31,3.3,5451.0,14556.0,7207.0,1,presencial,lima,1,0
SOL-005854,33,26.7,2207.0,6523.0,5516.0,1,presencial,trujillo,1,0
SOL-005855,41,9.6,9720.0,19631.0,2001.0,1,presencial,lima,0,0
SOL-005856,53,4.2,11106.0,38669.0,2094.0,1,digital,lima,1,0
SOL-005857,36,12.0,3377.0,8371.0,5888.0,1,presencial,lima,0,0
SOL-005858,24,8.0,4496.0,10022.0,2034.0,1,presencial,lima,0,0
SOL-005859,28,2.1,1482.0,3226.0,3801.0,1,presencial,arequipa,1,1
SOL-005860,53,14.2,6545.0,19525.0,13525.0,1,presencial,lima,0,0
SOL-005861,28,1.7,1195.0,3673.0,3142.0,1,presencial,trujillo,0,0
SOL-005862,56,13.1,1907.0,7554.0,177.0,1,presencial,trujillo,0,0
SOL-005863,44,6.1,4071.0,17264.0,3235.0,1,presencial,trujillo,1,0
SOL-005864,32,3.5,3562.0,8400.0,4749.0,1,digital,trujillo,1,0
SOL-005865,35,1.3,1239.0,3009.0,312.0,0,digital,lima,0,0
SOL-005866,34,6.3,2887.0,6558.0,2176.0,0,presencial,arequipa,0,0
SOL-005867,34,6.1,1129.0,2638.0,1337.0,0,digital,lima,1,1
SOL-005868,19,5.7,2272.0,8312.0,860.0,0,digital,arequipa,1,0
SOL-005869,58,6.1,2524.0,8456.0,620.0,1,presencial,lima,0,0
SOL-005870,32,4.7,2750.0,4514.0,1627.0,1,presencial,lima,0,1
SOL-005871,48,8.3,5370.0,17049.0,14722.0,1,presencial,lima,0,0
SOL-005872,32,3.9,4431.0,17848.0,6253.0,1,presencial,arequipa,0,0
SOL-005873,37,5.0,5125.0,8131.0,5361.0,1,presencial,arequipa,1,1
SOL-005874,39,6.9,3579.0,15057.0,7006.0,1,presencial,lima,0,0
SOL-005875,76,5.3,5557.0,12204.0,4584.0,1,presencial,lima,1,0
SOL-005876,43,1.7,3758.0,9080.0,1894.0,1,presencial,lima,1,1
SOL-005877,34,6.1,2965.0,7823.0,803.0,1,presencial,arequipa,1,0
SOL-005878,38,6.1,5150.0,9482.0,3520.0,1,presencial,lima,0,0
SOL-005879,19,4.2,2150.0,3666.0,3525.0,1,digital,lima,1,0
SOL-005880,41,4.7,3225.0,6921.0,1647.0,1,presencial,arequipa,1,0
SOL-005881,63,4.2,6671.0,9451.0,4896.0,1,presencial,arequipa,1,0
SOL-005882,47,5.4,6352.0,20260.0,3177.0,0,presencial,trujillo,1,0
SOL-005883,42,1.4,2296.0,4172.0,4631.0,0,digital,arequipa,1,0
SOL-005884,22,10.9,4218.0,7126.0,5646.0,1,digital,trujillo,1,0
SOL-005885,41,7.0,1969.0,6195.0,1058.0,1,presencial,lima,1,0
